text,CompSci.topic,Physics.topic,Math.topic,Statistics.topic
"  We give a lower bound for the multipliers of repelling periodic points of
entire functions. The bound is deduced from a bound for the multipliers of
fixed points of composite entire functions.
",FALSE,FALSE,TRUE,FALSE
"  Extensions and generalizations of Alzer's inequality; which is of Wirtinger
type are proved. As applications, sharp trapezoid type inequality and sharp
bound for the geometric mean are deduced.
",FALSE,FALSE,TRUE,FALSE
"  In this contribution, we summarize the progress made in the investigation of
binary candidates with an RR Lyrae component in 2016. We also discuss the
actual status of the RRLyrBinCan database.
",FALSE,TRUE,FALSE,FALSE
"  In this paper we give a method to construct moment-angle manifolds whose
cohomologies are not torsion free. We also give method to describe the
corresponding simplicial sphere by its non-faces.
",FALSE,FALSE,TRUE,FALSE
"  In this paper, we consider the degenerate Stirling polynomials of the second
kind which are derived from the generating function. In addition, we give some
new identities for these polynomials.
",FALSE,FALSE,TRUE,FALSE
"  In this paper, we obtain new results related to Minkowski fractional integral
inequality using generalized k-fractional integral operator which is in terms
of the Gauss hypergeometric function.
",FALSE,FALSE,TRUE,FALSE
"  We describe a set of tools, services and strategies of the Latin American
Giant Observatory (LAGO) data repository network, to implement Data
Accessibility, Reproducibility and Trustworthiness.
",TRUE,FALSE,FALSE,FALSE
"  We compute the genus 0 Belyi map for the sporadic Janko group J1 of degree
266 and describe the applied method. This yields explicit polynomials having J1
as a Galois group over K(t), [K:Q] = 7.
",FALSE,FALSE,TRUE,FALSE
"  We prove that the word problem is undecidable in functionally recursive
groups, and that the order problem is undecidable in automata groups, even
under the assumption that they are contracting.
",TRUE,FALSE,TRUE,FALSE
"  We study local optima of the Hamiltonian of the Sherrington-Kirkpatrick
model. We compute the exponent of the expected number of local optima and
determine the ""typical"" value of the Hamiltonian.
",TRUE,FALSE,FALSE,FALSE
"  The vision systems of the eagle and the snake outperform everything that we
can make in the laboratory, but snakes and eagles cannot build an eyeglass or a
telescope or a microscope. (Judea Pearl)
",TRUE,FALSE,FALSE,TRUE
"  This is part of a collection of discussion pieces on David Donoho's paper 50
Years of Data Science, appearing in Volume 26, Issue 4 of the Journal of
Computational and Graphical Statistics (2017).
",FALSE,FALSE,FALSE,TRUE
"  An algorithmic proof of the General Néron Desingularization theorem and its
uniform version is given for morphisms with big smooth locus. This generalizes
the results for the one-dimensional case.
",FALSE,FALSE,TRUE,FALSE
"  I review the three principal methods to assign meaning to recursion in
process algebra: the denotational, the operational and the algebraic approach,
and I extend the latter to unguarded recursion.
",TRUE,FALSE,FALSE,FALSE
"  In this note, we give a nature action of the modular group on the ends of the
infinite (p + 1)-cayley tree, for each prime p. We show that there is a unique
invariant probability measure for each p.
",FALSE,FALSE,TRUE,FALSE
"  The game of the Towers of Hanoi is generalized to binary trees. First, a
straightforward solution of the game is discussed. Second, a shorter solution
is presented, which is then shown to be optimal.
",TRUE,FALSE,TRUE,FALSE
"  We propose a dynamic programming solution to image dejittering problems with
bounded displacements and obtain efficient algorithms for the removal of line
jitter, line pixel jitter, and pixel jitter.
",TRUE,FALSE,TRUE,FALSE
"  We prove that the Hilbert scheme of 11 points on a smooth threefold is
irreducible. In the course of the proof, we present several known and new
techniques for producing curves on the Hilbert scheme.
",FALSE,FALSE,TRUE,FALSE
"  The goal of this present manuscript is to introduce the reader to the
nonstandard method and to provide an overview of its most prominent
applications in Ramsey theory and combinatorial number theory.
",FALSE,FALSE,TRUE,FALSE
"  We evaluate integrals of certain polynomials over spheres and balls in real
or complex spaces. We also promote the use of the Pochhammer symbol which gives
the values of our integrals in compact forms.
",FALSE,FALSE,TRUE,FALSE
"  We introduce a Schrödinger model for the unitary irreducible
representations of a Heisenberg motion group and we show that the usual Weyl
quantization then provides a Stratonovich-Weyl correspondence.
",FALSE,FALSE,TRUE,FALSE
"  The paper concerns quantile oriented sensitivity analysis. We rewrite the
corresponding indices using the Conditional Tail Expectation risk measure.
Then, we use this new expression to built estimators.
",FALSE,FALSE,TRUE,TRUE
"  We currently harness technologies that could shed new light on old
philosophical questions, such as whether our mind entails anything beyond our
body or whether our moral values reflect universal truth.
",FALSE,FALSE,FALSE,FALSE
"  We determine the BP-module structure, mod higher filtration, of the main part
of the BP-homology of elementary abelian 2-groups. The action is related to
symmetric polynomials and to Dickson invariants.
",FALSE,FALSE,TRUE,FALSE
"  We unveil the geometric nature of the multiplet of fundamental fermions in
the Standard Model of fundamental particles as a noncommutative analogue of de
Rham forms on the internal finite quantum space.
",FALSE,FALSE,TRUE,FALSE
"  Certain sufficient homological and ring-theoretical conditions are given for
a Hopf algebra to have bijective antipode with applications to noetherian Hopf
algebras regarding their homological behaviors.
",FALSE,FALSE,TRUE,FALSE
"  We define monodromy maps for tropical Dolbeault cohomology of algebraic
varieties over non-Archimedean fields. We propose a conjecture of Hodge
isomorphisms via monodromy maps, and provide some evidence.
",FALSE,FALSE,TRUE,FALSE
"  In this paper and its sequels, we give an unified treatment of the
higher-degree smoothness of admissible perturbations and related results used
in the global perturbation method for GW and Floer theories.
",FALSE,FALSE,TRUE,FALSE
"  The almost sure Hausdorff dimension of the limsup set of randomly distributed
rectangles in a product of Ahlfors regular metric spaces is computed in terms
of the singular value function of the rectangles.
",FALSE,FALSE,TRUE,FALSE
"  Using the Tridiagonal Representation Approach, we obtain solutions (energy
spectrum and corresponding wavefunctions) for a new five-parameter potential
box with inverse square singularity at the boundaries.
",FALSE,TRUE,FALSE,FALSE
"  We classify a number of symmetry protected phases using Freed-Hopkins'
homotopy theoretic classification. Along the way we compute the low-dimensional
homotopy groups of a number of novel cobordism spectra.
",FALSE,TRUE,TRUE,FALSE
"  We classify the Ulrich vector bundles of arbitrary rank on smooth projective
varieties of minimal degree. In the process, we prove the stability of the
sheaves of relative differentials on rational scrolls.
",FALSE,FALSE,TRUE,FALSE
"  We produce precise estimates for the Kogbetliantz kernel for the
approximation of functions on the sphere. Furthermore, we propose and study a
new approximation kernel, which has slightly better properties.
",FALSE,FALSE,TRUE,FALSE
"  In this paper, a theory of quandle rings is proposed for quandles analogous
to the classical theory of group rings for groups, and interconnections between
quandles and associated quandle rings are explored.
",FALSE,FALSE,TRUE,FALSE
"  The goal of this survey article is to explain and elucidate the affine
structure of recent models appearing in the rough volatility literature, and
show how it leads to exponential-affine transform formulas.
",FALSE,FALSE,FALSE,FALSE
"  We treat the boundary of the union of blocks in the Jenga game as a surface
with a polyhedral structure and consider its genus. We generalize the game and
determine the maximum genus of the generalized game.
",FALSE,FALSE,TRUE,FALSE
"  Anthropogenic climate change increased the probability that a short-duration,
intense rainfall event would occur in parts of southeast China. This type of
event occurred in May 2015, causing serious flooding.
",FALSE,TRUE,FALSE,FALSE
"  This is a survey article, based on the author's lectures in the 2015 Current
developments in Mathematics meeting; published in ""Current developments in
Mathematics"". Version 2, references corrected and added.
",FALSE,FALSE,TRUE,FALSE
"  We discuss the understanding of geometry of the circle in ancient India, in
terms of enunciation of various principles, constructions, applications etc.
during various phases of history and cultural contexts.
",FALSE,FALSE,TRUE,FALSE
"  We prove that for a finitely generated field over an infinite perfect field
k, and for any integer n, the (n,n)-th MW-motivic cohomology group identifies
with the n-th Milnor-Witt K-theory group of that field
",FALSE,FALSE,TRUE,FALSE
"  Given a characteristic, we define a character of the Siegel modular group of
level 2, the computations of their values are also obtained. By using our
theorems, some key theorems of Igusa [1] can be recovered.
",FALSE,FALSE,TRUE,FALSE
"  I outline a construction of a local Floer homology for a coisotropic
submanifold of a symplectic manifold and explain how it can be used to show
that leafwise fixed points of Hamiltonian diffeomorphisms exist.
",FALSE,FALSE,TRUE,FALSE
"  The partial representation extension problem, introduced by Klavík et al.
(2011), generalizes the recognition problem. In this short note we show that
this problem is NP-complete for unit circular-arc graphs.
",TRUE,FALSE,FALSE,FALSE
"  We give a proof of a conjecture raised by Michael Finkelberg and Andrei
Ionov. As a corollary, the coefficients of multivariable version of Kostka
functions introduced by Finkelberg and Ionov are non-negative.
",FALSE,FALSE,TRUE,FALSE
"  We prove that along any marked point the Green function of a meromorphic
family of polynomials parameterized by the punctured unit disk explodes
exponentially fast near the origin with a continuous error term.
",FALSE,FALSE,TRUE,FALSE
"  I describe a relation (mostly conjectural) between the Seiberg-Witten
monopoles, Fueter sections, and G2 instantons. In the last part of this article
I gathered some open questions connected with this relation.
",FALSE,FALSE,TRUE,FALSE
"  We study the anomalous prevalence of integer percentages in the last
parliamentary (2016) and presidential (2018) Russian elections. We show how
this anomaly in Russian federal elections has evolved since 2000.
",FALSE,FALSE,FALSE,TRUE
"  With this note, we remember our friend Maria Krawczyk, who passed away this
year, on May 24th. We briefly outline some of her physics interests and main
accomplishments, and her great human and moral qualities.
",FALSE,TRUE,FALSE,FALSE
"  This paper proposes a totally constructive approach for the proof of
Hilbert's theorem on ternary quartic forms. The main contribution is the ladder
technique, with which the Hilbert's theorem is proved vividly.
",TRUE,FALSE,TRUE,FALSE
"  This volume contains a final and revised selection of papers presented at the
Eighth Workshop on Intersection Types and Related Systems (ITRS 2016), held on
June 26, 2016 in Porto, in affiliation with FSCD 2016.
",TRUE,FALSE,FALSE,FALSE
"  We introduce the notion of stationary actions in the context of C*-algebras.
We develop the basics of the theory, and provide applications to several
ergodic theoretical and operator algebraic rigidity problems.
",FALSE,FALSE,TRUE,FALSE
